Counter Count,Source Count,Sink Count,Counter Byte Count,Counter Packet Rate (packets/s),Counter Bit Rate (bit/s),Counter Byte Rate (bytes/s)
45408,45408,45408,1859911680,4421.875,1448984500,181123062.5
45408,45408,45408,1859911680,4433.594,1452482500,181560312.5
45408,45408,45408,1859911680,4433.594,1452621500,181577687.5
43344,43344,43344,1775370240,4413.086,1445873500,180734187.5
45408,45408,45408,1859911680,4428.711,1451114500,181389312.5
45408,45408,45408,1859911680,4417.969,1448203500,181025437.5
45408,45408,45408,1859911680,4395.508,1440352000,180044000
45408,45408,45408,1859911680,4068.359,1332785500,166598187.5
45408,45408,45408,1859911680,4435.547,1453013500,181626687.5
45408,45408,45408,1859911680,4390.625,1438606000,179825750
45408,45408,45408,1859911680,4433.594,1452269500,181533687.5
45408,45408,45408,1859911680,4465.82,1462896000,182862000
45408,45408,45408,1859911680,4416.016,1446568000,180821000
45408,45408,45408,1859911680,4374.023,1446189000,180773625
45408,45408,45408,1859911680,4069.336,1333114500,166639312.5
45408,45408,45408,1859911680,4397.461,1440669500,180083687.5
45408,45408,45408,1859911680,4421.875,1448626000,181078250
43344,43344,43344,1775370240,4461.914,1461777500,182722187.5
45408,45408,45408,1859911680,4422.852,1449303500,181162937.5
45408,45408,45408,1859911680,4425.781,1450499500,181312437.5
45408,45408,45408,1859911680,4431.641,1452069000,181508625
45408,45408,45408,1859911680,4416.016,1446795500,180849437.5
45408,45408,45408,1859911680,4415.039,1446563500,180820437.5
45408,45408,45408,1859911680,4395.508,1440102500,180012812.5
45408,45408,45408,1859911680,4283.203,1403250000,175406250
45408,45408,45408,1859911680,4256.836,1394836500,174354562.5
45408,45408,45408,1859911680,4450.195,1457940000,182242500
45408,45408,45408,1859911680,4443.359,1455792500,181974062.5
45408,45408,45408,1859911680,4417.969,1447434500,180929312.5
45408,45408,45408,1859911680,4433.594,1452331500,181541437.5
45408,45408,45408,1859911680,4404.297,1443168500,180396062.5
45408,45408,45408,1859911680,4446.289,1457374500,182171812.5
45408,45408,45408,1859911680,4451.172,1458492000,182311500
45408,45408,45408,1859911680,4105.469,1345138500,168142312.5
45408,45408,45408,1859911680,4421.875,1448934000,181116750
45408,45408,45408,1859911680,4413.086,1445688500,180711062.5
45408,45408,45408,1859911680,4417.969,1448023000,181002875
45408,45408,45408,1859911680,4421.875,1448588500,181073562.5
45408,45408,45408,1859911680,4132.8125,1353993000,169249125
45408,45408,45408,1859911680,4117.1875,1349166000,168645750
45408,45408,45408,1859911680,4398.4375,1441140000,180142500
45408,45408,45408,1859911680,4395.508,1439859500,179982437.5
45408,45408,45408,1859911680,4403.32,1442341000,180292625
45408,45408,45408,1859911680,4395.508,1439903500,179987937.5
45408,45408,45408,1859911680,4324.219,1416705500,177088187.5
43344,43344,43344,1775370240,4419.922,1448280500,181035062.5
45408,45408,45408,1859911680,4408.203,1444197000,180524625
45408,45408,45408,1859911680,4416.016,1446573500,180821687.5
45408,45408,45408,1859911680,4454.102,1459657500,182457187.5
45408,45408,45408,1859911680,4399.414,1441142500,180142812.5
45408,45408,45408,1859911680,4413.086,1445632000,180704000
45408,45408,45408,1859911680,4421.875,1448704500,181088062.5
